# anti-slop baseline — file\trule\tcount
# Shrink when fixing debt. Do not grow without explicit review + --update-baseline.
open-sse/translator/concerns/thinkingUnified.js	anti-slop(no-runtime-typeof)	16
open-sse/translator/concerns/toolCall.js	anti-slop(no-runtime-typeof)	22
open-sse/translator/concerns/usage.js	anti-slop(no-runtime-typeof)	5
open-sse/translator/formats/claude.js	anti-slop(no-runtime-typeof)	15
open-sse/translator/formats/gemini.js	anti-slop(no-runtime-typeof)	34
open-sse/translator/formats/openai.js	anti-slop(no-runtime-typeof)	3
open-sse/translator/formats/responsesApi.js	anti-slop(no-runtime-typeof)	5
open-sse/translator/index.js	anti-slop(no-runtime-typeof)	6
open-sse/translator/request/antigravity-to-openai.js	anti-slop(no-runtime-typeof)	4
open-sse/translator/request/claude-to-gemini.js	anti-slop(no-conditional-empty-object-spread)	3
open-sse/translator/request/claude-to-gemini.js	anti-slop(no-runtime-typeof)	5
open-sse/translator/request/claude-to-kiro.js	anti-slop(no-runtime-typeof)	7
open-sse/translator/request/claude-to-openai.js	anti-slop(no-runtime-typeof)	8
open-sse/translator/request/gemini-to-openai.js	anti-slop(no-runtime-typeof)	1
open-sse/translator/request/openai-responses.js	anti-slop(no-runtime-typeof)	14
open-sse/translator/request/openai-to-claude.js	anti-slop(no-runtime-typeof)	7
open-sse/translator/request/openai-to-commandcode.js	anti-slop(no-runtime-typeof)	11
open-sse/translator/request/openai-to-cursor.js	anti-slop(no-runtime-typeof)	6
open-sse/translator/request/openai-to-gemini.js	anti-slop(no-conditional-empty-object-spread)	1
open-sse/translator/request/openai-to-gemini.js	anti-slop(no-runtime-typeof)	6
open-sse/translator/request/openai-to-kiro.js	anti-slop(no-runtime-typeof)	10
open-sse/translator/request/openai-to-ollama.js	anti-slop(no-runtime-typeof)	4
open-sse/translator/response/claude-to-openai.js	anti-slop(no-runtime-typeof)	11
open-sse/translator/response/commandcode-to-openai.js	anti-slop(no-conditional-empty-object-spread)	2
open-sse/translator/response/commandcode-to-openai.js	anti-slop(no-runtime-typeof)	5
open-sse/translator/response/completionProjector.js	anti-slop(no-conditional-empty-object-spread)	3
open-sse/translator/response/completionProjector.js	anti-slop(no-runtime-typeof)	10
open-sse/translator/response/gemini-to-claude.js	anti-slop(no-runtime-typeof)	7
open-sse/translator/response/kiro-to-claude.js	anti-slop(no-runtime-typeof)	9
open-sse/translator/response/kiro-to-openai.js	anti-slop(no-conditional-empty-object-spread)	2
open-sse/translator/response/kiro-to-openai.js	anti-slop(no-runtime-typeof)	3
open-sse/translator/response/ollama-to-openai.js	anti-slop(no-runtime-typeof)	5
open-sse/translator/response/openai-responses-nonstream.js	anti-slop(no-conditional-empty-object-spread)	3
open-sse/translator/response/openai-responses-nonstream.js	anti-slop(no-runtime-typeof)	15
open-sse/translator/response/openai-responses.js	anti-slop(no-runtime-typeof)	5
open-sse/translator/response/openai-to-claude-json.js	anti-slop(no-runtime-typeof)	2
open-sse/translator/response/openai-to-claude.js	anti-slop(no-runtime-typeof)	11
open-sse/translator/validate.js	anti-slop(no-runtime-typeof)	56
open-sse/translator/webTools.js	anti-slop(no-runtime-typeof)	5
open-sse/utils/bypassHandler.js	anti-slop(no-runtime-typeof)	2
open-sse/utils/claudeCloaking.js	anti-slop(no-runtime-typeof)	1
open-sse/utils/claudeHeaderCache.js	anti-slop(no-runtime-typeof)	1
open-sse/utils/clientDetector.js	anti-slop(no-runtime-typeof)	2
open-sse/utils/clinepassEnvelope.js	anti-slop(no-runtime-typeof)	6
open-sse/utils/cursorChecksum.js	anti-slop(no-runtime-typeof)	2
open-sse/utils/cursorProtobuf.js	anti-slop(no-runtime-typeof)	5
open-sse/utils/cursorToolMapping.js	anti-slop(no-runtime-typeof)	9
open-sse/utils/earlyStreamKeepalive.js	anti-slop(no-runtime-typeof)	2
open-sse/utils/error.js	anti-slop(no-conditional-empty-object-spread)	2
open-sse/utils/error.js	anti-slop(no-runtime-typeof)	22
open-sse/utils/kimchiUserAgent.js	anti-slop(no-runtime-typeof)	5
open-sse/utils/minimaxThinkingStream.js	anti-slop(no-runtime-typeof)	6
open-sse/utils/ollamaTransform.js	anti-slop(no-runtime-typeof)	6
open-sse/utils/outboundUrlGuard.js	anti-slop(no-conditional-empty-object-spread)	1
open-sse/utils/proxyFetch.js	anti-slop(no-runtime-typeof)	10
open-sse/utils/reasoningContentInjector.js	anti-slop(no-conditional-empty-object-spread)	1
open-sse/utils/reasoningContentInjector.js	anti-slop(no-runtime-typeof)	2
open-sse/utils/reasoningPlaceholder.js	anti-slop(no-runtime-typeof)	1
